vtaxid,vname,vrefseq,htaxid,hname
1882400,Klebsiella phage vB_KpnP_KpV763,NC_047771,573,Klebsiella pneumoniae
1897431,Klebsiella phage vB_KpnP_KpV766,NC_047773,573,Klebsiella pneumoniae
1897430,Klebsiella phage vB_KpnP_KpV767,NC_047772,573,Klebsiella pneumoniae
1907781,Klebsiella phage vB_KpnP_PRA33,NC_047780,573,Klebsiella pneumoniae
1610834,Klebsiella phage vB_KpnP_SU503,NC_028816,573,Klebsiella pneumoniae
1610835,Klebsiella phage vB_KpnP_SU552A,NC_028870,573,Klebsiella pneumoniae
2686209,Klebsiella phage vB_KpnS_15-38_KLPPOU149,NC_049842,573,Klebsiella pneumoniae
2591370,Klebsiella phage vB_KpnS_Alina,NC_049837,573,Klebsiella pneumoniae
2591371,Klebsiella phage vB_KpnS_Call,NC_049836,573,Klebsiella pneumoniae
2591369,Klebsiella phage vB_KpnS_Domnhall,NC_049835,573,Klebsiella pneumoniae
2530029,Klebsiella phage vB_KpnS_FZ10,NC_049840,573,Klebsiella pneumoniae
2041211,Klebsiella phage vB_KpnS_IME279,NC_047862,573,Klebsiella pneumoniae
2591375,Klebsiella phage vB_KpnS_IMGroot,NC_049834,573,Klebsiella pneumoniae
1912320,Klebsiella phage vB_KpnS_KpV522,NC_047784,573,Klebsiella pneumoniae
2591374,Klebsiella phage vB_KpnS_SegesCirculi,NC_049833,573,Klebsiella pneumoniae
2070028,Klebsiella phage vB_Kpn_F48,NC_048694,573,Klebsiella pneumoniae
1912318,Klebsiella phage vB_Kpn_IME260,NC_041899,573,Klebsiella pneumoniae
2026102,Klebsiella phage YMC16/01/N133_KPN_BP,NC_052975,573,Klebsiella pneumoniae
2201417,Klebsiella phage ZCKP1,NC_047994,573,Klebsiella pneumoniae
47049,Kluyvera phage Kvp1,NC_011534,580,Kluyvera cryocrescens
2510943,Lactobacillus phage 3-521,NC_048753,1580,Levilactobacillus brevis
2510942,Lactobacillus phage 521B,NC_048752,1580,Levilactobacillus brevis
51369,Lactobacillus phage A2,NC_004112,1582,Lacticaseibacillus casei
1225795,Lactobacillus phage ATCC 8014-B2,NC_047739,1590,Lactiplantibacillus plantarum
2079429,Lactobacillus phage Bacchae,NC_047924,1590,Lactiplantibacillus plantarum
1932007,Lactobacillus phage BH1,NC_048737,47715,Lacticaseibacillus rhamnosus
2315485,Lactobacillus phage Bromius,NC_048085,1590,Lactiplantibacillus plantarum
2681624,Lactobacillus phage c2,L48605,1578,Lactobacillus
1739607,Lactobacillus phage CL1,NC_028888,1597,Lacticaseibacillus paracasei
1739608,Lactobacillus phage CL2,NC_028835,1597,Lacticaseibacillus paracasei
1739609,Lactobacillus phage iA2,NC_028830,1597,Lacticaseibacillus paracasei
2315483,Lactobacillus phage Iacchus,NC_048084,1590,Lactiplantibacillus plantarum
1739611,Lactobacillus phage iLp1308,NC_028911,1597,Lacticaseibacillus paracasei
1739610,Lactobacillus phage iLp84,NC_028783,1597,Lacticaseibacillus paracasei
1414736,Lactobacillus phage J-1,NC_022756,1597,Lacticaseibacillus paracasei
37105,Lactobacillus phage JCL1032,NC_019456,29397,Lactobacillus delbrueckii subsp. lactis
363555,Lactobacillus phage KC5a,NC_007924,1596,Lactobacillus gasseri
2048517,Lactobacillus phage Lb,NC_047983,387344,Lactobacillus brevis ATCC 367
755164,Lactobacillus phage LBR48,NC_027990,1580,Levilactobacillus brevis
146269,Lactobacillus phage Lc-Nu,NC_007501,47715,Lacticaseibacillus rhamnosus
1500733,Lactobacillus phage Ld17,NC_025420,1584,Lactobacillus delbrueckii
1500734,Lactobacillus phage Ld25A,NC_025415,1584,Lactobacillus delbrueckii
1500735,Lactobacillus phage Ld3,NC_025421,1584,Lactobacillus delbrueckii
1552735,Lactobacillus phage Ldl1,NC_026609,29397,Lactobacillus delbrueckii subsp. lactis
2053682,Lactobacillus phage Lenus,NC_047897,1590,Lactiplantibacillus plantarum
947980,Lactobacillus phage LF1,NC_019486,1591,Lactobacillus sp.
1567484,Lactobacillus phage LfeInf,NC_029058,1613,Limosilactobacillus fermentum
1567453,Lactobacillus phage LfeSau,NC_029068,1613,Limosilactobacillus fermentum
2041454,Lactobacillus phage LJ,NC_048680,1215914,Lactobacillus casei W56
12348,Lactobacillus phage LL-H,NC_009554,29397,Lactobacillus delbrueckii subsp. lactis
2059850,Lactobacillus phage Lpa804,NC_048134,1590,Lactiplantibacillus plantarum
2041210,Lactobacillus phage LpeD,NC_048677,1589,Lactiplantibacillus pentosus
2041210,Lactobacillus phage LpeD,NC_048677,1590,Lactiplantibacillus plantarum
496874,Lactobacillus phage Lrm1,NC_011104,47715,Lacticaseibacillus rhamnosus
578234,Lactobacillus phage Lv-1,NC_011801,109790,Lactobacillus jensenii
2079431,Lactobacillus phage Maenad,NC_047931,1590,Lactiplantibacillus plantarum
2079432,Lactobacillus phage Nyseid,NC_047925,1590,Lactiplantibacillus plantarum
1846168,Lactobacillus phage P1,NC_047764,1590,Lactiplantibacillus plantarum
1416334,Lactobacillus phage phi jlb1,NC_024206,1395514,Lactobacillus gasseri ADH
12417,Lactobacillus phage phiadh,NC_000896,1596,Lactobacillus gasseri
1206110,Lactobacillus phage phiAQ113,NC_019782,1587,Lactobacillus helveticus
279281,Lactobacillus phage phiAT3,NC_005893,1582,Lacticaseibacillus casei
52979,Lactobacillus phage phig1e,NC_004305,1578,Lactobacillus
1399941,Lactobacillus phage phiJB,NC_022775,1584,Lactobacillus delbrueckii
1399942,Lactobacillus phage phiLdb,NC_022762,1584,Lactobacillus delbrueckii
438780,Lactobacillus phage phiPYB5,NC_027982,1613,Limosilactobacillus fermentum
39103,Lactobacillus phage PL-1,NC_022757,1597,Lacticaseibacillus paracasei
1815511,Lactobacillus phage PLE2,NC_031036,543734,Lactobacillus casei BL23
1815510,Lactobacillus phage PLE3,NC_031125,543734,Lactobacillus casei BL23
1755697,Lactobacillus phage SA-C12,NC_047760,1580,Levilactobacillus brevis
2510941,Lactobacillus phage SAC12B,NC_048754,1580,Levilactobacillus brevis
2070201,Lactobacillus phage Satyr,NC_047918,1590,Lactiplantibacillus plantarum
2079433,Lactobacillus phage Semele,NC_047926,1590,Lactiplantibacillus plantarum
947981,Lactobacillus phage Sha1,NC_019489,1591,Lactobacillus sp.
2036055,Lactobacillus phage T25,NC_048625,1597,Lacticaseibacillus paracasei
2267607,Lactobacillus phage ViSo-2018a,NC_048104,29397,Lactobacillus delbrueckii subsp. lactis
139871,Lactobacillus prophage Lj771,NC_010179,33959,Lactobacillus johnsonii
139872,Lactobacillus prophage Lj928,NC_005354,33959,Lactobacillus johnsonii
139870,Lactobacillus prophage Lj965,NC_005355,33959,Lactobacillus johnsonii
270182,Lactococcus lactis phage 645,KC182543,1358,Lactococcus lactis
213773,Lactococcus lactis phage P113G,KC182548,1358,Lactococcus lactis
213777,Lactococcus lactis phage p272,NC_049348,1358,Lactococcus lactis
213774,Lactococcus lactis phage P475,NC_049349,1358,Lactococcus lactis
2029658,Lactococcus phage 05601,NC_049397,1358,Lactococcus lactis
1874585,Lactococcus phage 10W18,NC_049374,1358,Lactococcus lactis
741942,Lactococcus phage 1358,NC_027120,1358,Lactococcus lactis
1874587,Lactococcus phage 13W11L,NC_049377,1358,Lactococcus lactis
2029659,Lactococcus phage 16802,NC_049398,1358,Lactococcus lactis
1874572,Lactococcus phage 16W23,NC_049373,44688,Lactococcus lactis subsp. lactis bv. diacetylactis
475178,Lactococcus phage 1706,NC_010576,1358,Lactococcus lactis
1871678,Lactococcus phage 28201,NC_031013,1358,Lactococcus lactis
2029660,Lactococcus phage 30804,NC_049399,1358,Lactococcus lactis
1262533,Lactococcus phage 340,NC_021853,1359,Lactococcus lactis subsp. cremoris
1262533,Lactococcus phage 340,NC_021853,1360,Lactococcus lactis subsp. lactis
1262533,Lactococcus phage 340,NC_021853,272623,Lactococcus lactis subsp. lactis Il1403
2029661,Lactococcus phage 37201,NC_049400,1358,Lactococcus lactis
2029662,Lactococcus phage 38503,NC_049401,1358,Lactococcus lactis
2029663,Lactococcus phage 38507,NC_049402,1358,Lactococcus lactis
1874589,Lactococcus phage 3R16S,NC_049376,1358,Lactococcus lactis
1871681,Lactococcus phage 50101,NC_031040,1358,Lactococcus lactis
1868848,Lactococcus phage 50902,NC_049810,1358,Lactococcus lactis
2029664,Lactococcus phage 51701,NC_049403,1358,Lactococcus lactis
2029665,Lactococcus phage 56003,NC_049404,1358,Lactococcus lactis
2029666,Lactococcus phage 56301,NC_049405,1358,Lactococcus lactis
2029667,Lactococcus phage 57001,NC_049406,1358,Lactococcus lactis
1868853,Lactococcus phage 62503,NC_049811,1358,Lactococcus lactis
2029668,Lactococcus phage 62601,NC_049407,1358,Lactococcus lactis
2029669,Lactococcus phage 62605,NC_049408,1358,Lactococcus lactis
1871687,Lactococcus phage 63301,NC_031017,1358,Lactococcus lactis
2029670,Lactococcus phage 63302,NC_049409,1358,Lactococcus lactis
2029671,Lactococcus phage 66901,NC_049410,1358,Lactococcus lactis
2029672,Lactococcus phage 79201,NC_049411,1358,Lactococcus lactis
2029673,Lactococcus phage 88605,NC_049412,1358,Lactococcus lactis
2500816,Lactococcus phage 8V08,NC_049446,1358,Lactococcus lactis
39838,Lactococcus phage 936,NC_049346,1357,Lactococcus
1636556,Lactococcus phage 936 group phage Phi109,NC_049360,1358,Lactococcus lactis
1636560,Lactococcus phage 936 group phage Phi155,NC_049366,1358,Lactococcus lactis
1636564,Lactococcus phage 936 group phage Phi19.3,NC_049356,1358,Lactococcus lactis
1636566,Lactococcus phage 936 group phage Phi4.2,NC_049362,1358,Lactococcus lactis
1636569,Lactococcus phage 936 group phage Phi44,NC_049363,1358,Lactococcus lactis
1636570,Lactococcus phage 936 group phage Phi5.12,NC_049357,1358,Lactococcus lactis
1636571,Lactococcus phage 936 group phage Phi91127,NC_049364,1358,Lactococcus lactis
1636724,Lactococcus phage 936 group phage PhiA.16,NC_049354,1358,Lactococcus lactis
1636573,Lactococcus phage 936 group phage PhiB1127,NC_049355,1358,Lactococcus lactis
1636576,Lactococcus phage 936 group phage PhiE1127,NC_049367,1358,Lactococcus lactis
1636578,Lactococcus phage 936 group phage PhiF0139,NC_049358,1358,Lactococcus lactis
1636580,Lactococcus phage 936 group phage PhiJF1,NC_049365,1358,Lactococcus lactis
1636581,Lactococcus phage 936 group phage PhiL.18,NC_049359,1358,Lactococcus lactis
1636582,Lactococcus phage 936 group phage PhiL.6,NC_049361,1358,Lactococcus lactis
1636583,Lactococcus phage 936 group phage PhiLj,NC_049369,1358,Lactococcus lactis
1636586,Lactococcus phage 936 group phage PhiM1127,NC_049368,1358,Lactococcus lactis
1636587,Lactococcus phage 936 group phage PhiS0139,NC_049370,1358,Lactococcus lactis
881953,Lactococcus phage 949,NC_015263,1358,Lactococcus lactis
2029674,Lactococcus phage 96401,NC_049413,1358,Lactococcus lactis
2029675,Lactococcus phage 96403,NC_049414,1358,Lactococcus lactis
2029676,Lactococcus phage 96603,NC_049415,1358,Lactococcus lactis
1871690,Lactococcus phage 98201,NC_031064,1358,Lactococcus lactis
1965467,Lactococcus phage AM1,NC_049854,1358,Lactococcus lactis
1965472,Lactococcus phage AM4,NC_049856,1358,Lactococcus lactis
1965474,Lactococcus phage AM6,NC_049807,1358,Lactococcus lactis
1165137,Lactococcus phage ASCC284,JQ740790,1358,Lactococcus lactis
1165138,Lactococcus phage ASCC287,JQ740791,1358,Lactococcus lactis
1165139,Lactococcus phage ASCC310,JQ740792,1358,Lactococcus lactis
1165140,Lactococcus phage ASCC324,JQ740793,1358,Lactococcus lactis
1165141,Lactococcus phage ASCC337,JQ740794,1358,Lactococcus lactis
1165142,Lactococcus phage ASCC356,JQ740795,1358,Lactococcus lactis
1165143,Lactococcus phage ASCC358,JQ740796,1358,Lactococcus lactis
1165144,Lactococcus phage ASCC365,JQ740797,1358,Lactococcus lactis
1165145,Lactococcus phage ASCC368,JQ740798,1358,Lactococcus lactis
1165146,Lactococcus phage ASCC395,JQ740799,1358,Lactococcus lactis
1165147,Lactococcus phage ASCC397,JQ740800,1358,Lactococcus lactis
1165148,Lactococcus phage ASCC406,JQ740801,1358,Lactococcus lactis
1165149,Lactococcus phage ASCC454,JQ740802,1358,Lactococcus lactis
1165150,Lactococcus phage ASCC460,JQ740803,1358,Lactococcus lactis
1165152,Lactococcus phage ASCC473,JQ740805,1358,Lactococcus lactis
1165153,Lactococcus phage ASCC476,JQ740806,1358,Lactococcus lactis
1165154,Lactococcus phage ASCC489,JQ740807,1358,Lactococcus lactis
1165155,Lactococcus phage ASCC497,JQ740808,1358,Lactococcus lactis
1165156,Lactococcus phage ASCC502,JQ740809,1358,Lactococcus lactis
1165157,Lactococcus phage ASCC506,JQ740810,1358,Lactococcus lactis
1165158,Lactococcus phage ASCC527,JQ740811,1358,Lactococcus lactis
1165159,Lactococcus phage ASCC531,JQ740812,1358,Lactococcus lactis
1165161,Lactococcus phage ASCC544,JQ740814,1358,Lactococcus lactis
503388,Lactococcus phage asccphi28,NC_010363,1358,Lactococcus lactis
151535,Lactococcus phage bIL285,NC_002666,272623,Lactococcus lactis subsp. lactis Il1403
151536,Lactococcus phage bIL286,NC_002667,272623,Lactococcus lactis subsp. lactis Il1403
151537,Lactococcus phage bIL309,NC_002668,272623,Lactococcus lactis subsp. lactis Il1403
151538,Lactococcus phage bIL310,NC_002669,272623,Lactococcus lactis subsp. lactis Il1403
151534,Lactococcus phage bIL311,NC_002670,272623,Lactococcus lactis subsp. lactis Il1403
151539,Lactococcus phage bIL312,NC_002671,272623,Lactococcus lactis subsp. lactis Il1403
31754,Lactococcus phage BK5-T,NC_002796,1358,Lactococcus lactis
1229751,Lactococcus phage BM13,NC_021861,1358,Lactococcus lactis
1289467,Lactococcus phage CaseusJM1,NC_049351,1359,Lactococcus lactis subsp. cremoris
2675246,Lactococcus phage CHPC129,NC_049480,1358,Lactococcus lactis
2675249,Lactococcus phage CHPC361,NC_049481,1358,Lactococcus lactis
2675250,Lactococcus phage CHPC362,NC_049482,1358,Lactococcus lactis
2675251,Lactococcus phage CHPC52,NC_049483,1358,Lactococcus lactis
2675252,Lactococcus phage CHPC781,NC_049484,1358,Lactococcus lactis
2675254,Lactococcus phage CHPC958,NC_049485,1358,Lactococcus lactis
2675255,Lactococcus phage CHPC959,NC_049486,1358,Lactococcus lactis
2675256,Lactococcus phage CHPC964,NC_049487,1358,Lactococcus lactis
2675257,Lactococcus phage CHPC965,NC_049488,1358,Lactococcus lactis
1862958,Lactococcus phage D4410,NC_031071,1358,Lactococcus lactis
1862959,Lactococcus phage D4412,NC_031009,1358,Lactococcus lactis
213782,Lactococcus phage fd13,NC_049347,1357,Lactococcus
1698369,Lactococcus phage GE1,NC_029118,1363,Lactococcus garvieae
1874593,Lactococcus phage i0139,NC_049375,1358,Lactococcus lactis
1262535,Lactococcus phage jm2,NC_021860,1359,Lactococcus lactis subsp. cremoris
1262536,Lactococcus phage jm3,NC_021854,1359,Lactococcus lactis subsp. cremoris
2027267,Lactococcus phage LP0209,NC_049422,1358,Lactococcus lactis
2027267,Lactococcus phage LP0209,NC_049422,1359,Lactococcus lactis subsp. cremoris
2027272,Lactococcus phage LP0903,NC_049423,1358,Lactococcus lactis
2027272,Lactococcus phage LP0903,NC_049423,1359,Lactococcus lactis subsp. cremoris
2027277,Lactococcus phage LP1502a,NC_049424,272623,Lactococcus lactis subsp. lactis Il1403
2026814,Lactococcus phage LP8511,NC_049416,1358,Lactococcus lactis
2026814,Lactococcus phage LP8511,NC_049416,1359,Lactococcus lactis subsp. cremoris
2027250,Lactococcus phage LP9207,NC_049417,1358,Lactococcus lactis
2027250,Lactococcus phage LP9207,NC_049417,1359,Lactococcus lactis subsp. cremoris
2027252,Lactococcus phage LP9404,NC_049418,1358,Lactococcus lactis
2027252,Lactococcus phage LP9404,NC_049418,1359,Lactococcus lactis subsp. cremoris
2027256,Lactococcus phage LP9609,NC_049419,1358,Lactococcus lactis
2027256,Lactococcus phage LP9609,NC_049419,1359,Lactococcus lactis subsp. cremoris
2027259,Lactococcus phage LP9903,NC_049420,1358,Lactococcus lactis
2027259,Lactococcus phage LP9903,NC_049420,1359,Lactococcus lactis subsp. cremoris
2027260,Lactococcus phage LP9908,NC_049421,1358,Lactococcus lactis
2027260,Lactococcus phage LP9908,NC_049421,1359,Lactococcus lactis subsp. cremoris
1965478,Lactococcus phage LW31,NC_049806,1358,Lactococcus lactis
1965482,Lactococcus phage LW81,NC_049855,1358,Lactococcus lactis
1862960,Lactococcus phage M5938,NC_031075,1358,Lactococcus lactis
1862961,Lactococcus phage M6162,NC_031002,1358,Lactococcus lactis
1862962,Lactococcus phage M6165,NC_031044,1358,Lactococcus lactis
2079278,Lactococcus phage MP1,NC_049434,44688,Lactococcus lactis subsp. lactis bv. diacetylactis
2500819,Lactococcus phage MV10L,NC_049447,1358,Lactococcus lactis
1476886,Lactococcus phage P078,NC_024215,1358,Lactococcus lactis
641487,Lactococcus phage P087,NC_012663,1358,Lactococcus lactis
1476887,Lactococcus phage P092,NC_024203,1358,Lactococcus lactis
2662293,Lactococcus phage P1045,NC_049812,1358,Lactococcus lactis
2662295,Lactococcus phage P1048,NC_049857,1358,Lactococcus lactis
1476888,Lactococcus phage P118,NC_024208,1358,Lactococcus lactis
2662296,Lactococcus phage P1532,NC_049474,1358,Lactococcus lactis
1476889,Lactococcus phage P162,NC_024214,1358,Lactococcus lactis
201846,Lactococcus phage P335,DQ838728,1358,Lactococcus lactis
354260,Lactococcus phage P335 sensu lato,NC_004746,1358,Lactococcus lactis
2662297,Lactococcus phage P4565,NC_049476,1358,Lactococcus lactis
2656515,Lactococcus phage P596,NC_049808,1358,Lactococcus lactis
2662298,Lactococcus phage P656,NC_049475,1358,Lactococcus lactis
1262537,Lactococcus phage P680,NC_021852,1360,Lactococcus lactis subsp. lactis
1262537,Lactococcus phage P680,NC_021852,272623,Lactococcus lactis subsp. lactis Il1403
1527692,Lactococcus phage phi145,NC_049353,1357,Lactococcus
1527692,Lactococcus phage phi145,NC_049353,44273,Lactococcus sp.
1527693,Lactococcus phage phi15,NC_049352,1357,Lactococcus
1527693,Lactococcus phage phi15,NC_049352,44273,Lactococcus sp.
1262538,Lactococcus phage phi7,NC_021855,1359,Lactococcus lactis subsp. cremoris
1527694,Lactococcus phage phi93,KM091443,1357,Lactococcus
1527694,Lactococcus phage phi93,KM091443,44273,Lactococcus sp.
1412875,Lactococcus phage phiL47,NC_023574,1358,Lactococcus lactis
1412875,Lactococcus phage phiL47,NC_023574,1359,Lactococcus lactis subsp. cremoris
12390,Lactococcus phage phiLC3,NC_005822,1359,Lactococcus lactis subsp. cremoris
2488571,Lactococcus phage phiQ1,NC_049805,1359,Lactococcus lactis subsp. cremoris
444474,Lactococcus phage phismq86,DQ394810,1357,Lactococcus
1815955,Lactococcus phage PLgT-1,NC_031016,420890,Lactococcus garvieae Lg2
254253,Lactococcus phage Q33,NC_049809,1358,Lactococcus lactis
382685,Lactococcus phage Q54,NC_008364,1358,Lactococcus lactis
43685,Lactococcus phage r1t,NC_004302,1358,Lactococcus lactis
43685,Lactococcus phage r1t,NC_004302,1359,Lactococcus lactis subsp. cremoris
1965484,Lactococcus phage R31,NC_049381,1358,Lactococcus lactis
1414741,Lactococcus phage SK1833,KF676640,1358,Lactococcus lactis
35345,Lactococcus phage TP901-1,NC_002747,1358,Lactococcus lactis
35241,Lactococcus phage Tuc2009,NC_002703,1358,Lactococcus lactis
114416,Lactococcus phage ul36,NC_004066,1358,Lactococcus lactis
374525,Lactococcus phage ul36.k1,DQ394806,1358,Lactococcus lactis
374526,Lactococcus phage ul36.k1t1,DQ394807,1358,Lactococcus lactis
374527,Lactococcus phage ul36.t1,DQ394808,1358,Lactococcus lactis
374529,Lactococcus phage ul36.t1k1,DQ394809,1358,Lactococcus lactis
2053705,Lactococcus phage vB_Llc_bIBB5g1,NC_049425,1358,Lactococcus lactis
2053708,Lactococcus phage vB_Llc_bIBBF12,NC_049426,1358,Lactococcus lactis
1486423,Lactococcus phage WP-2,NC_024149,1363,Lactococcus garvieae
1560313,Lactococcus phage WRP3,NC_027341,1358,Lactococcus lactis
2024248,Leclercia phage 10164-302,NC_047843,83655,Leclercia adecarboxylata
1542498,Lelliottia phage phD2B,NC_025450,1542666,Lelliottia sp. GL2
137511,Leptospira phage LE1,NC_048892,171,Leptospira
2041382,Leptospira phage LE3,NC_048678,172,Leptospira biflexa
2041383,Leptospira phage LE4,NC_048679,172,Leptospira biflexa
1334242,Leptospira phage vB_LalZ_80412-LE1,KF114876,1218564,Leptospira alstonii serovar Pingchang str. 80-412
1334245,Leptospira phage vB_LbrZ_5399-LE1,KF114879,1049789,Leptospira broomii serovar Hurstbridge str. 5399
1334246,Leptospira phage vB_LinZ_10-LE1,KF114880,1049790,Leptospira inadai serovar Lyme str. 10
1334244,Leptospira phage vb_LkmZ_Bejolso9-LE1,KF114878,1049970,Leptospira kmetyi serovar Malaysia str. Bejo-Iso9
1334243,Leptospira phage vB_LnoZ_CZ214-LE1,KF114877,1001595,Leptospira noguchii serovar Panama str. CZ214
